country_imf,country_display,date,year,month,log_exports,log_imports,exchange_rate,trade_balance,exports_mom_pct,imports_mom_pct,anomaly,anomaly_score,is_anomaly
"Eritrea, The State Of","Eritrea, The State Of",2020-08-01,2020,8,12.640585098246882,6.577861357721047,15.075,308123.0,-39.06730905819404,-98.03937631413669,1,0.05120697955065162,False
"Eritrea, The State Of","Eritrea, The State Of",2020-09-01,2020,9,13.237469054354637,8.888618807300878,15.075,553747.0,81.64524787835812,909.4707520891366,1,0.026114455773493306,False
"Eritrea, The State Of","Eritrea, The State Of",2020-10-01,2020,10,11.747973871453476,8.973478148521036,15.075,118606.0,-77.451492437544,8.857615894039728,1,0.06164200254248514,False
"Eritrea, The State Of","Eritrea, The State Of",2020-11-01,2020,11,15.996222323954052,6.893656354602635,15.075,8851619.0,6898.327219833038,-87.51584283903675,-1,-0.11952617697268791,True
"Eritrea, The State Of","Eritrea, The State Of",2020-12-01,2020,12,12.730209283355837,11.471207235618158,15.075,241886.0,-96.18418490197912,9637.360406091371,-1,-0.06369269407198291,True
"Eritrea, The State Of","Eritrea, The State Of",2021-01-01,2021,1,11.629632366246103,11.008843716737584,15.075,51973.0,-66.73228754377602,-37.02105032685872,1,0.08951342996669387,False
"Eritrea, The State Of","Eritrea, The State Of",2021-02-01,2021,2,11.244509928430897,11.733473651236377,15.075,-48217.0,-31.963551584829773,106.39847694727256,1,0.0835626655438122,False
"Eritrea, The State Of","Eritrea, The State Of",2021-03-01,2021,3,12.296352010159895,10.704995742766139,15.075,174318.0,186.29443616102955,-64.24543813916182,1,0.0696342941819934,False
"Eritrea, The State Of","Eritrea, The State Of",2021-04-01,2021,4,13.340468657920791,8.94494150776486,15.075,614190.0,184.08963201534982,-82.79830405814657,1,0.05367494268403805,False
"Eritrea, The State Of","Eritrea, The State Of",2021-05-01,2021,5,16.360908016694598,8.087640287778983,15.075,12745040.0,1950.0328049168781,-57.57694314032342,-1,-0.06094035668783476,True
"Eritrea, The State Of","Eritrea, The State Of",2021-06-01,2021,6,14.155434687086299,8.913146539151807,15.075,1397412.0,-88.98017169828148,128.34306793728865,1,0.08268461562281576,False
"Eritrea, The State Of","Eritrea, The State Of",2021-07-01,2021,7,14.190336373644888,7.9919305198524775,15.075,1451781.0,3.551792374932372,-60.20463112547119,1,0.0923845883711783,False
"Eritrea, The State Of","Eritrea, The State Of",2021-08-01,2021,8,9.1235835080499,10.17458282138351,15.075,-17059.0,-99.36978299170228,787.2462787550745,-1,-0.01125000604304055,True
"Eritrea, The State Of","Eritrea, The State Of",2021-09-01,2021,9,11.95326209862173,9.626745420122681,15.075,140158.0,1594.175392670157,-42.181721127082774,-1,-0.05866236646383399,True
"Eritrea, The State Of","Eritrea, The State Of",2021-10-01,2021,10,16.043423935315708,5.3706380281276624,15.075,9280266.0,5874.993883673917,-98.58876285940386,-1,-0.12427296509354985,True
"Eritrea, The State Of","Eritrea, The State Of",2021-11-01,2021,11,11.476458556613569,7.843064016692054,15.075,93871.0,-98.9610666689654,1090.1869158878505,-1,-0.016918858469738562,True
"Eritrea, The State Of","Eritrea, The State Of",2021-12-01,2021,12,13.229947020083037,12.017988516966804,15.075,391083.0,477.4761973905288,6406.007067137809,-1,-0.08138212886997792,True
"Eritrea, The State Of","Eritrea, The State Of",2022-01-01,2022,1,11.99556764026193,8.611411866655219,15.075,156541.0,-70.89859570287594,-96.68513288435079,1,0.05571355707256542,False
"Eritrea, The State Of","Eritrea, The State Of",2022-02-01,2022,2,16.211167327181943,9.69467827290507,15.075,10959173.0,6673.518520804275,195.46695794647735,-1,-0.107876644457718,True
"Eritrea, The State Of","Eritrea, The State Of",2022-03-01,2022,3,12.720344324820456,11.422519241094212,15.075,243128.0,-96.9524308127911,462.87738755391257,1,0.06746751776926518,False
"Eritrea, The State Of","Eritrea, The State Of",2022-04-01,2022,4,13.093922749772478,9.13852208418571,15.075,476673.0,45.292585871329784,-89.8133654425045,1,0.07503234904866163,False
"Eritrea, The State Of","Eritrea, The State Of",2022-05-01,2022,5,11.950657678663367,10.483941845626783,15.075,119182.0,-68.12249088952403,284.01031592520957,1,0.06704570634168705,False
"Eritrea, The State Of","Eritrea, The State Of",2022-06-01,2022,6,12.191699849979987,10.311349785244014,15.075,167074.0,27.25764598045417,-15.852361764047462,1,0.08995502759783675,False
"Eritrea, The State Of","Eritrea, The State Of",2022-07-01,2022,7,16.075223639922694,8.207401833376355,15.075,9576672.0,4759.539425296102,-87.80552691962356,-1,-0.09741802629890356,True
"Eritrea, The State Of","Eritrea, The State Of",2022-08-01,2022,8,11.476126616733131,8.829519094780778,15.075,89554.0,-98.9939186911862,86.31033542405235,1,0.04738930576937406,False
"Eritrea, The State Of","Eritrea, The State Of",2022-09-01,2022,9,12.875380411922437,11.358421389372706,15.075,304893.0,305.2206752017928,1154.1422716627635,1,0.008389401707126654,False
"Eritrea, The State Of","Eritrea, The State Of",2022-10-01,2022,10,12.908994398924493,7.331714969726466,15.075,402401.0,3.418540821760674,-98.217849515073,1,0.06780956169427377,False
"Eritrea, The State Of","Eritrea, The State Of",2022-11-01,2022,11,14.480265980022136,10.53334876052526,15.075,1906468.0,381.2773563605395,2358.808120497708,-1,-0.041997613619084995,True
"Eritrea, The State Of","Eritrea, The State Of",2022-12-01,2022,12,15.898280429603748,10.040506606194215,15.075,8003734.0,312.8915738261144,-38.91226761838811,1,0.07248655819028571,False
"Eritrea, The State Of","Eritrea, The State Of",2023-01-01,2023,1,13.057899520146007,9.232101863757695,15.075,458565.0,-94.15967019947252,-55.44558772235786,1,0.07363084206866638,False
"Eritrea, The State Of","Eritrea, The State Of",2023-02-01,2023,2,12.252593570255563,10.507366265337891,15.075,172940.0,-55.30500187719718,257.9900185928173,1,0.07396362026107034,False
"Eritrea, The State Of","Eritrea, The State Of",2023-03-01,2023,3,11.9327798819589,11.570958496220838,15.075,46199.0,-27.37169666337347,189.68099937129267,1,0.09001102633384805,False
"Eritrea, The State Of","Eritrea, The State Of",2023-04-01,2023,4,12.258935457580238,10.095841945030458,15.075,186615.0,38.563345665788276,-77.12552135429445,1,0.0852905919055863,False
"Eritrea, The State Of","Eritrea, The State Of",2023-05-01,2023,5,16.272313214263114,9.600488775972455,15.075,11652675.0,5433.37159008992,-39.066045130151394,-1,-0.09491684964564201,True
"Eritrea, The State Of","Eritrea, The State Of",2023-06-01,2023,6,10.501114531238661,9.24377514806242,15.075,26016.0,-99.6884065287296,-30.004739015638748,1,0.046169481514840294,False
"Eritrea, The State Of","Eritrea, The State Of",2023-07-01,2023,7,12.129310384635945,8.834773814213882,15.075,178353.0,409.47875120341075,-33.571912177193155,1,0.021581768570639037,False
"Eritrea, The State Of","Eritrea, The State Of",2023-08-01,2023,8,13.32373891531576,7.81237820598861,15.075,609071.0,230.16828545359326,-64.03610949330228,1,0.039771133528524294,False
"Eritrea, The State Of","Eritrea, The State Of",2023-09-01,2023,9,11.324026323215884,11.202124873725472,15.075,9501.0,-86.46272285913781,2867.004048582996,-1,-0.03646559955477097,True
"Eritrea, The State Of","Eritrea, The State Of",2023-10-01,2023,10,16.103986077434897,6.881411303642535,15.075,9858921.0,11810.09832580388,-98.67230674762912,-1,-0.12889672355647613,True
"Eritrea, The State Of","Eritrea, The State Of",2023-11-01,2023,11,13.700263553859754,10.576967596620598,15.075,851925.0,-90.96192109164663,3930.832476875642,-1,-0.03154445471404871,True
"Eritrea, The State Of","Eritrea, The State Of",2023-12-01,2023,12,12.740405789698203,11.421785577396818,15.075,249973.0,-61.70533414876367,132.75879653238144,1,0.09745090107141202,False
"Eritrea, The State Of","Eritrea, The State Of",2024-01-01,2024,1,15.91360112061584,10.636504274176522,15.075,8108965.0,2288.374587192794,-54.401454736657605,-1,-0.04617391464738002,True
"Eritrea, The State Of","Eritrea, The State Of",2024-02-01,2024,2,12.821609574262327,10.1093221647277,15.075,345559.0,-95.45886917893439,-40.97439100562149,1,0.08775171592706976,False
"Eritrea, The State Of","Eritrea, The State Of",2024-03-01,2024,3,12.188895967409556,11.340237357144511,15.075,112454.0,-46.885275133804704,242.44607244607246,1,0.0831154414153541,False
"Eritrea, The State Of","Eritrea, The State Of",2024-04-01,2024,4,11.7222864718718,11.07511793394081,15.075,58744.0,-37.28769589965055,-23.28884346141504,1,0.09359423180351606,False
"Eritrea, The State Of","Eritrea, The State Of",2024-05-01,2024,5,10.752419790885464,8.918784137975802,15.075,39272.0,-62.08714554538965,-88.42649975210709,1,0.044096111925102044,False
"Eritrea, The State Of","Eritrea, The State Of",2024-06-01,2024,6,16.808815487901953,11.10316614993904,15.075,19885131.0,42584.333147918354,788.6211512717537,-1,-0.141663654146917,True
"Eritrea, The State Of","Eritrea, The State Of",2024-07-01,2024,7,11.49961730290649,8.687442166975924,15.075,92750.0,-99.50541590559232,-91.0711057547454,1,0.04421257925847355,False
"Eritrea, The State Of","Eritrea, The State Of",2024-08-01,2024,8,8.449770515098804,11.871501600498368,15.075,-138455.0,-95.26434731497714,2314.847308925257,-1,-0.050774836148067604,True
"Eritrea, The State Of","Eritrea, The State Of",2024-09-01,2024,9,15.97094021393667,12.739763848022498,15.075,8290555.0,184612.11213353305,138.27762562182104,-1,-0.11055079376056348,True
"Eritrea, The State Of","Eritrea, The State Of",2024-10-01,2024,10,11.84939770159144,10.874114943063258,15.075,87208.0,-98.37806375807398,-84.52067487288956,1,0.07552468868045153,False
"Eritrea, The State Of","Eritrea, The State Of",2024-11-01,2024,11,15.882299010879118,9.785941988681085,15.075,7881631.0,5542.477446267473,-66.3181224072285,-1,-0.09361878725399936,True
"Eritrea, The State Of","Eritrea, The State Of",2024-12-01,2024,12,0.0,8.166500319155052,15.075,-3520.0,-100.0,-80.20358809965693,-1,-0.0313712402089274,True
Estonia,Estonia,2017-02-01,2017,2,16.917986175627963,17.663942241519955,0.9396156032567076,-24666448.0,35.79824576980884,-24.097906951263347,1,0.1617961400625268,False
Estonia,Estonia,2017-03-01,2017,3,16.930101288701568,17.949757556042126,0.935918094959056,-39918344.0,1.2188798871449524,33.084665155707384,1,0.16608201173223147,False
Estonia,Estonia,2017-04-01,2017,4,16.782687171960813,17.460545851243687,0.9326038298930324,-18847160.0,-13.706345914300478,-38.689049116873875,1,0.16537567225970318,False
Estonia,Estonia,2017-05-01,2017,5,16.90401265097421,17.39736299747095,0.9043635541487678,-13995873.0,12.899232251458216,-6.122820157066156,1,0.1685316454450715,False
Estonia,Estonia,2017-06-01,2017,6,17.109649205032966,17.536445355559856,0.8905152035231659,-14348799.0,22.83067101794909,14.92187477175535,1,0.16630456064013283,False
Estonia,Estonia,2017-07-01,2017,7,16.92948682758274,17.73327119167723,0.8687234729082272,-27777332.0,-16.486541274145694,21.753197741034946,1,0.1661432234912663,False
Estonia,Estonia,2017-08-01,2017,8,16.87287668506546,17.76143295106576,0.8469739095210759,-30452569.0,-5.503760421917492,2.856205110175547,1,0.16755027573385645,False
Estonia,Estonia,2017-09-01,2017,9,17.04607520163936,17.92996920224346,0.8393084098702971,-35925129.0,18.91021470274532,18.35711354636458,1,0.1659101769868015,False
Estonia,Estonia,2017-10-01,2017,10,17.09753750447631,17.70804564137134,0.8506393327894134,-22405342.0,5.2809499700600115,-19.9023415304478,1,0.16757397208441688,False
Estonia,Estonia,2017-11-01,2017,11,17.088425565814944,17.69555233223772,0.8519338899301414,-22038089.0,-0.9070551092325685,-1.2415591986105645,1,0.16768823722545284,False
Estonia,Estonia,2017-12-01,2017,12,16.925842226988173,17.858835262095923,0.844864999466386,-34587106.0,-15.0054751852991,17.73697592897834,1,0.1661432234912663,False
Estonia,Estonia,2018-01-01,2018,1,16.844068766592425,17.625915768342992,0.8197057256444936,-24501325.0,-7.851931657788147,-20.778265424154974,1,0.16770174747528088,False
Estonia,Estonia,2018-02-01,2018,2,17.00025665340209,17.425224854661458,0.8098608659032378,-12794340.0,16.904583892748647,-18.183472785612754,1,0.16736222252300315,False
Estonia,Estonia,2018-03-01,2018,3,17.169433436262636,17.73804185736709,0.8106230216938474,-21913419.0,18.432949720278245,36.72713111220385,1,0.16522954273522644,False
Estonia,Estonia,2018-04-01,2018,4,17.110987544404907,17.779798540543332,0.8145776822006631,-25692460.0,-5.677072658118987,4.26407566913547,1,0.1674336828638327,False
Estonia,Estonia,2018-05-01,2018,5,17.29897604618508,18.057238898952345,0.8465803924285124,-36955510.0,20.681964665507046,31.974741103083005,1,0.16394782171823086,False
Estonia,Estonia,2018-06-01,2018,6,16.9131676318597,18.25017449469264,0.8562900621421721,-62177778.0,-32.00992373759321,21.280468427681164,1,0.16519487671875072,False
Estonia,Estonia,2018-07-01,2018,7,16.986737848755354,18.110522347460694,0.8557447702325492,-49496358.0,7.634411500802196,-13.033930487533517,1,0.16546037644115136,False
Estonia,Estonia,2018-08-01,2018,8,17.30339290779494,18.42537174398689,0.8658790931610708,-67753610.0,37.252906440147804,37.00529657298717,1,0.1595328310626311,False
Estonia,Estonia,2018-09-01,2018,9,17.08753245576533,18.439761081048005,0.8577285632188838,-75561761.0,-19.41522574891742,1.449336206662899,1,0.165356304185254,False
Estonia,Estonia,2018-10-01,2018,10,17.298415383933612,18.549808324012954,0.8707734361098287,-81229379.0,23.476779897704468,11.633080913167571,1,0.1634963550749406,False
Estonia,Estonia,2018-11-01,2018,11,17.39478346700462,18.640369293616185,0.8797501509571,-88721403.0,10.116431245566627,9.47882552454189,1,0.16535785532182867,False
Estonia,Estonia,2018-12-01,2018,12,17.49075852407225,18.419111062647,0.8784096162736778,-60384715.0,10.073161098751026,-19.84903226503566,1,0.16530176595829238,False
Estonia,Estonia,2019-01-01,2019,1,17.77490290915344,18.490529469092074,0.8759321709978928,-54809135.0,32.86247588253555,7.40305138998314,1,0.1614628953294222,False
Estonia,Estonia,2019-02-01,2019,2,17.187154232705236,18.128330512581496,0.8809680076468023,-45524342.0,-44.44233478241936,-30.385615112227683,1,0.16283210863684466,False
Estonia,Estonia,2019-03-01,2019,3,17.51099572126141,18.22978273430251,0.8847618726617157,-42356582.0,38.242817219768725,10.677703865695687,1,0.16054208461016506,False
Estonia,Estonia,2019-04-01,2019,4,17.12988101835107,18.449973433119062,0.8898182546214936,-75467521.0,-31.690047624863837,24.631438158534745,1,0.16433033963222932,False
Estonia,Estonia,2019-05-01,2019,5,17.275155699679974,18.386254099267063,0.8940872385302759,-64810233.0,15.63571620536024,-6.173169787032551,1,0.16592275218246821,False
Estonia,Estonia,2019-06-01,2019,6,17.40223911784814,18.58730082521891,0.8854729310924965,-82014806.0,13.551174040038806,22.268190376906837,1,0.16473862525317384,False
Estonia,Estonia,2019-07-01,2019,7,17.205129601955683,18.237639812470476,0.8913934029136799,-53618754.0,-17.889930014153666,-29.507299200713867,1,0.16427018680827749,False
Estonia,Estonia,2019-08-01,2019,8,17.152213719729765,18.33915454311344,0.8987772543989239,-64044610.0,-5.154021028471356,10.684622411145273,1,0.1658517181777711,False
Estonia,Estonia,2019-09-01,2019,9,17.383085847015312,17.772446105005674,0.908768316009016,-16866239.0,25.969815736156754,-43.261003708818805,1,0.1648732318697051,False
Estonia,Estonia,2019-10-01,2019,10,17.240083490149253,17.97536921217492,0.904767337112401,-33352940.0,-13.324797768616769,22.497827688101403,1,0.16740467478987042,False
Estonia,Estonia,2019-11-01,2019,11,17.313652449851602,17.733783710466554,0.9048993838066413,-17259509.0,7.634276087491543,-21.461835390476537,1,0.16928936042544734,False
Estonia,Estonia,2019-12-01,2019,12,17.41124711202555,18.13701980257219,0.8998105898708322,-38859660.0,10.251580626790545,49.66602094845945,1,0.1642505312070005,False
Estonia,Estonia,2020-01-01,2020,1,17.10430449548511,17.987169509381552,0.9008713883246772,-38012392.0,-26.430719095773014,-13.916316193243306,1,0.16617527370524993,False
Estonia,Estonia,2020-02-01,2020,2,17.2981046840245,18.042368726291873,0.9170105456212746,-35957637.0,21.385372481565803,5.675111727491355,1,0.16538629813262773,False
Estonia,Estonia,2020-03-01,2020,3,17.266108013001517,18.08614017446034,0.9038805234290014,-40047463.0,-3.149019474690218,4.474355020122722,1,0.16648857141272272,False
Estonia,Estonia,2020-04-01,2020,4,17.09924084155651,17.877946099343404,0.9206492418453492,-31440589.0,-15.368798660195148,-18.79505797949549,1,0.16608553616431432,False
Estonia,Estonia,2020-05-01,2020,5,17.264085042402634,17.94188231357177,0.917275508285291,-30497215.0,17.920939129282097,6.602440054001946,1,0.1680613706517784,False
Estonia,Estonia,2020-06-01,2020,6,17.467966144104587,18.141238894087095,0.8885262983590463,-37051310.0,22.61523645500809,22.061714015720433,1,0.1639695885730959,False
Estonia,Estonia,2020-07-01,2020,7,16.813289535589817,17.8742866109431,0.8723422008814317,-37862421.0,-48.03899395630079,-23.429039524947235,1,0.16202506841797604,False
Estonia,Estonia,2020-08-01,2020,8,16.864350187001577,18.315889965963205,0.8454446636338186,-68960434.0,5.238672270186462,55.519876588930984,1,0.16190825223784583,False
Estonia,Estonia,2020-09-01,2020,9,16.749338331632206,18.246626752460426,0.8480031453207637,-65225700.0,-10.864442865666524,-6.691895252139091,1,0.16509264131720813,False
Estonia,Estonia,2020-10-01,2020,10,17.323917734313266,18.85068457964048,0.8492437870096451,-120331309.0,77.63832690442254,82.95276752370529,1,0.1412615495104556,False
Estonia,Estonia,2020-11-01,2020,11,16.82473075907722,18.70351784847901,0.8447440827688129,-112417314.0,-39.297602709289215,-13.684994948263295,1,0.1573856828344043,False
Estonia,Estonia,2020-12-01,2020,12,17.593293668410794,18.846024110483533,0.8217111013169972,-109292558.0,115.66647600569962,15.316030318406671,1,0.13736190019917172,False
Estonia,Estonia,2021-01-01,2021,1,17.016095805412498,19.03618272759498,0.821635300739061,-160511641.0,-43.853053132741124,20.94414219170393,1,0.15406780657533609,False
Estonia,Estonia,2021-02-01,2021,2,17.18126116021831,18.18551220642507,0.8265897387149836,-50088539.0,17.958816047213478,-57.28715658459886,1,0.15938241825908228,False
Estonia,Estonia,2021-03-01,2021,3,17.86622427133123,18.66805845351452,0.8404006153193886,-70627837.0,98.36986917247603,62.019457803886624,1,0.1439942745775022,False
Estonia,Estonia,2021-04-01,2021,4,18.04417060533,18.60542493878753,0.8347872544681988,-51665853.0,19.47612048489622,-6.071235476650438,1,0.16473396308967703,False
Estonia,Estonia,2021-05-01,2021,5,17.713333741428,18.97931605709372,0.8233227738920266,-125533475.0,-28.16776603177127,45.3378899254598,1,0.160641516493924,False
Estonia,Estonia,2021-06-01,2021,6,17.24002549343551,18.828723054885206,0.8300759142154212,-119679333.0,-37.706198546405034,-13.980227480073326,1,0.15929869256918133,False
Estonia,Estonia,2021-07-01,2021,7,17.03953391154488,18.770339032640482,0.8458935712088718,-116729252.0,-18.167162714162178,-5.671236593878104,1,0.1608730318634522,False
Estonia,Estonia,2021-08-01,2021,8,17.305336422284494,19.00070581546696,0.8494864468298842,-145828082.0,30.4477425083725,25.90617292945858,1,0.15795962332102986,False
Estonia,Estonia,2021-09-01,2021,9,16.790765137415754,19.26703608602298,0.8495947047079263,-213518905.0,-40.22432051896634,30.516604713599005,1,0.1487710340636289,False
Estonia,Estonia,2021-10-01,2021,10,17.511604003557306,18.788880967959404,0.861959274476579,-104223533.0,105.61573820555753,-38.00739738320191,1,0.13682542006139142,False
Estonia,Estonia,2021-11-01,2021,11,17.459182216058824,18.782165841530535,0.8761135602467803,-105314009.0,-5.107146503954052,-0.6692630396538002,1,0.1651855463954468,False
Estonia,Estonia,2021-12-01,2021,12,17.347317868929707,19.273806036114376,0.8846596175962372,-200511341.0,-10.583445737129882,63.49957374628203,1,0.15033316966000754,False
Estonia,Estonia,2022-01-01,2022,1,17.031539373945993,18.60616532643552,0.8838235046548187,-95451238.0,-27.077904954104337,-48.708272992420746,1,0.15904267939315858,False
Estonia,Estonia,2022-02-01,2022,2,17.463326816596343,18.45903860418588,0.881686489917915,-65519563.0,54.00077620675581,-13.681541534380548,1,0.1570198272040358,False
Estonia,Estonia,2022-03-01,2022,3,17.23772042298681,18.816075583348436,0.9075269496046448,-117859996.0,-20.19678548508237,42.908871951010894,1,0.16086935218552573,False
Estonia,Estonia,2022-04-01,2022,4,17.281138767465286,18.56421147117985,0.9243223257895884,-83437674.0,4.437471331681708,-22.264963815204418,1,0.16403774294281737,False
Estonia,Estonia,2022-05-01,2022,5,17.210973227552973,18.511098548308127,0.945313607789384,-79634702.0,-6.776051782827985,-5.1727075713860815,1,0.16610836481583513,False
Estonia,Estonia,2022-06-01,2022,6,17.124747061311314,18.762994272674437,0.9464482378854788,-113455949.0,-8.261327692186482,28.64618862793207,1,0.16167620379142128,False
Estonia,Estonia,2022-07-01,2022,7,17.098225747116842,18.766598183871302,0.982423967402214,-114680564.0,-2.6172713686308025,0.3610413118864786,1,0.16288021974204686,False
Estonia,Estonia,2022-08-01,2022,8,17.304030423772765,18.472145442649357,0.9873193849429204,-72543746.0,22.85132318233829,-25.50608513810143,1,0.16292649225856837,False
Estonia,Estonia,2022-09-01,2022,9,17.739310699867183,18.722861106426574,1.00971622384488,-84688182.0,54.5396152510939,28.494467877508356,1,0.15399278554314222,False
Estonia,Estonia,2022-10-01,2022,10,17.48681896645043,18.59638450133671,1.017742646809342,-79905189.0,-22.31373695980875,-11.880523610350725,1,0.16348570098524484,False
Estonia,Estonia,2022-11-01,2022,11,17.731280773821734,18.131953525525756,0.9802698415527212,-24733943.0,27.693389887708154,-37.15073721472092,1,0.16224895903316228,False
Estonia,Estonia,2022-12-01,2022,12,16.906745129230398,17.866725465064377,0.9443932273513842,-35463005.0,-56.15614746805249,-23.29690025262924,1,0.16143713608072496,False
Estonia,Estonia,2023-01-01,2023,1,17.706088084153684,17.916379374213694,0.9285913269570062,-11453593.0,122.40791836986222,5.090732490660632,1,0.14639004241195275,False
Estonia,Estonia,2023-02-01,2023,2,17.089585527446268,17.99551522072418,0.9332624053905236,-38947382.0,-46.01708477065423,8.235134710079528,1,0.16325656137048444,False
Estonia,Estonia,2023-03-01,2023,3,17.64498580235773,18.250397514846036,0.9340708431816472,-38304217.0,74.26384077232953,29.03097393349896,1,0.15373586675650236,False
Estonia,Estonia,2023-04-01,2023,4,17.392231637690156,18.044552389162863,0.911766344678089,-32895314.0,-22.33412163227666,-18.6040874320327,1,0.16597799659061552,False
Estonia,Estonia,2023-05-01,2023,5,17.3983830097151,17.864346204328893,0.9201748332183116,-21353931.0,0.617033074015394,-16.490199328724742,1,0.1688566581430503,False
Estonia,Estonia,2023-06-01,2023,6,17.236374708021003,17.966944339039813,0.9225208301009852,-32929173.0,-14.956585969048387,10.804603623638487,1,0.16742470994873465,False
Estonia,Estonia,2023-07-01,2023,7,17.499256307135816,17.852618656241773,0.9043109796271538,-16867066.0,30.067271886160206,-10.80325915704231,1,0.16425590387760863,False
Estonia,Estonia,2023-08-01,2023,8,16.857063209281833,17.939371154523094,0.9166852660778952,-40859630.0,-47.38627246211268,9.06267159243943,1,0.1642405791984355,False
Estonia,Estonia,2023-09-01,2023,9,17.01727883973207,18.121143866821185,0.9359957211623758,-49540190.0,17.376395125239476,19.93415705358008,1,0.16363256976363988,False
Estonia,Estonia,2023-10-01,2023,10,16.629108117268157,17.709029392336955,0.94674148793339,-32413518.0,-32.17034801668689,-33.77515433953129,1,0.16253402787136956,False
Estonia,Estonia,2023-11-01,2023,11,16.957460153890395,18.14974697897653,0.9252211068168,-53117747.0,38.86777749916315,55.38218316136785,1,0.15466182833259884,False
Estonia,Estonia,2023-12-01,2023,12,16.83668462681581,17.85557570510829,0.9171743307040958,-36314681.0,-11.376713236231462,-25.485114735526782,1,0.16574644355135748,False
Estonia,Estonia,2024-01-01,2024,1,17.16829386472656,17.90035355628892,0.916999078832774,-30850430.0,39.32083482997595,4.579551266931969,1,0.1604732067744173,False
Estonia,Estonia,2024-02-01,2024,2,17.20453373379536,17.990771615227285,0.9263793126265746,-35419833.0,3.690453928016324,9.463181026643541,1,0.16784583960313604,False
Estonia,Estonia,2024-03-01,2024,3,17.09681958934965,18.35341024903721,0.9197770460440388,-66883643.0,-10.211577850339514,43.71164468229465,1,0.16383667180409212,False
Estonia,Estonia,2024-04-01,2024,4,17.179092084665726,18.304916238442576,0.932160882090518,-60176010.0,8.575163497921112,-4.733695533240734,1,0.1667686728552848,False
Estonia,Estonia,2024-05-01,2024,5,16.885769198275614,18.16779167371614,0.9248788198546491,-56107927.0,-25.421870961319904,-12.813838527459554,1,0.16445435236511619,False
Estonia,Estonia,2024-06-01,2024,6,17.56468596812526,18.312249418179682,0.9294544102611768,-47238017.0,97.17407710992016,15.541287334283416,1,0.15102122847561605,False
Estonia,Estonia,2024-07-01,2024,7,17.379751758012592,18.261708927767963,0.9221615466653617,-49989392.0,-16.884104006603774,-4.928456751562149,1,0.1665915382702416,False
Estonia,Estonia,2024-08-01,2024,8,17.575775655269002,18.42866203851541,0.9080852609506675,-57841510.0,21.655598346960513,18.169885716330892,1,0.16365529725561762,False
Estonia,Estonia,2024-09-01,2024,9,17.509541097429157,18.476438511233617,0.9004141905276427,-65527578.0,-6.408868828383141,4.89361637538841,1,0.16554805680311047,False
Estonia,Estonia,2024-10-01,2024,10,17.12341315421644,18.501658817112105,0.9170653907495976,-81106964.0,-32.03164487479088,2.554102859783658,1,0.16410530313103616,False
Estonia,Estonia,2024-11-01,2024,11,17.12196910990389,18.31701198535513,0.9407211299404532,-62864073.0,-0.1443002235054336,-16.860214622603642,1,0.16524049589091977,False
Estonia,Estonia,2024-12-01,2024,12,16.95143050934218,18.42389327823391,0.9543122986997497,-77311976.0,-15.678946514575676,11.280215035018593,1,0.16297852366622972,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-02-01,2017,2,14.065567084307055,12.68303947532705,13.2642289473684,961862.0,-39.40074506913172,30.8595098377632,1,0.14562453247737328,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-03-01,2017,3,14.64593137022929,13.189023396572718,12.9392976190476,1759818.0,78.6689790568781,65.8618709947709,1,0.13970919263364068,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-04-01,2017,4,14.658422528668817,12.666458294938023,13.5128352941176,2006185.0,1.2569504285216748,-40.70032649471902,1,0.14854984909997743,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-05-01,2017,5,14.55586569928877,13.968834896465562,13.28518,930977.0,-9.747318370416346,267.8035944165384,1,0.1385900966113104,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-06-01,2017,6,14.146962356104778,13.20554392613213,12.91721,849620.0,-33.56217141488993,-53.38705775575576,1,0.14798398889686049,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-07-01,2017,7,14.48337326331772,12.511389556143731,13.1338763157895,1678654.0,39.99144285521483,-50.05042623047365,1,0.1415010470187637,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-08-01,2017,8,14.541538202400476,14.095989751856937,13.230925966,743090.0,5.988982925688591,387.7355292730555,1,0.13137199085295231,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-09-01,2017,9,14.475411144730584,12.501968393206457,13.134511849,1665734.0,-6.398810171792579,-79.68934016134308,1,0.14224239132720862,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-10-01,2017,10,14.747123699854043,16.445043099027536,13.675625113,-11328685.0,31.22099205054898,5057.712978632399,-1,-0.008054582867502436,True
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-11-01,2017,11,14.65185897712515,12.86876061860541,14.078181775,1919924.0,-9.086780115024029,-97.20205505259321,1,0.13987459047400946,False
"Eswatini, Kingdom Of","Eswatini, Kingdom Of",2017-12-01,2017,12,14.3837921179727,14.00793754909378,13.170302548,553043.0,-23.514346015876608,212.42013510344097,1,0.1418866088368113,False
