country_display,date,lstm_anomaly,recon_error,is_anomaly,anomaly_score,both_flagged,recon_z
Belgium,2023-12-01,False,0.00732905184956,False,0.1351644948359572,False,-1.1159507861823208
Belgium,2024-01-01,False,0.0125698465808109,False,0.1654717652575802,False,-0.27163243559030387
Belgium,2024-02-01,False,0.0153387073640451,False,0.1634647642293774,False,0.1744449418690536
Belgium,2024-03-01,False,0.0159279259378567,False,0.108335974411094,False,0.26937101317886214
Belgium,2024-04-01,False,0.0119637789166998,False,0.0875572703314647,False,-0.36927297996386715
Belgium,2024-05-01,False,0.0112191538012701,False,0.1094791716089606,False,-0.4892358255834539
Belgium,2024-06-01,False,0.0095573099099904,False,0.1372719982847577,False,-0.7569672222855318
Belgium,2024-07-01,False,0.0085597541703314,False,0.1598189100778093,False,-0.9176784616916693
Belgium,2024-08-01,False,0.0110307084178011,True,-0.0411797580910583,False,-0.5195953232372095
Belgium,2024-09-01,False,0.0092126646065427,False,0.0662616929319157,False,-0.8124913114873221
Belgium,2024-10-01,False,0.0091738344922185,False,0.1286811950655408,False,-0.818747037910647
Belgium,2024-11-01,False,0.0087892685145343,False,0.1532358944283325,False,-0.8807025482144498
Belgium,2024-12-01,False,0.0094194497544442,False,0.0892799092084032,False,-0.7791771856807868
Brazil,2017-12-01,False,0.005363979546621,False,0.1471079192025415,False,-0.867259007071613
Brazil,2018-01-01,False,0.006587329790958,False,0.1107486133574255,False,-0.6214405538016067
Brazil,2018-02-01,False,0.0067887228081328,False,0.0760440155673169,False,-0.5809728952463749
Brazil,2018-03-01,False,0.0067582273010662,False,0.1418812216792492,False,-0.5871006239271002
Brazil,2018-04-01,False,0.0066330932652877,False,0.163745810751739,False,-0.6122448990591782
Brazil,2018-05-01,False,0.0064273012038501,False,0.1686742764087768,False,-0.6535964960135346
Brazil,2018-06-01,False,0.0067206605091292,False,0.1628893979256815,False,-0.5946492476601785
Brazil,2018-07-01,False,0.0068694374391846,False,0.1724816128439864,False,-0.5647541992079679
Brazil,2018-08-01,False,0.0072864002793784,False,0.1335508515097213,False,-0.48097021263341383
Brazil,2018-09-01,False,0.0074926119874506,False,0.1346658207617537,False,-0.439534292414224
